NUMBER_I,MAG_APER_I,MAGERR_APER_I,MAG_AUTO_I,MAGERR_AUTO_I,MAG_BEST_I,MAGERR_BEST_I,KRON_RADIUS_I,BACKGROUND_I,THRESHOLD_I,ISOAREA_IMAGE_I,ISOAREAF_IMAGE_I,ALPHAPEAK_J2000_I,DELTAPEAK_J2000_I,X_IMAGE_I,Y_IMAGE_I,FWHM_IMAGE_I,FWHM_WORLD_I,ELONGATION_I,ELLIPTICITY_I,CLASS_STAR_I,FLUX_RADIUS_I,FILE_NAME_I,NUMBER_R,MAG_APER_R,MAGERR_APER_R,MAG_AUTO_R,MAGERR_AUTO_R,MAG_BEST_R,MAGERR_BEST_R,KRON_RADIUS_R,BACKGROUND_R,THRESHOLD_R,ISOAREA_IMAGE_R,ISOAREAF_IMAGE_R,ALPHAPEAK_J2000_R,DELTAPEAK_J2000_R,X_IMAGE_R,Y_IMAGE_R,FWHM_IMAGE_R,FWHM_WORLD_R,ELONGATION_R,ELLIPTICITY_R,CLASS_STAR_R,FLUX_RADIUS_R,FILE_NAME_R,NUMBER_G,MAG_APER_G,MAGERR_APER_G,MAG_AUTO_G,MAGERR_AUTO_G,MAG_BEST_G,MAGERR_BEST_G,KRON_RADIUS_G,BACKGROUND_G,THRESHOLD_G,ISOAREA_IMAGE_G,ISOAREAF_IMAGE_G,ALPHAPEAK_J2000_G,DELTAPEAK_J2000_G,X_IMAGE_G,Y_IMAGE_G,FWHM_IMAGE_G,FWHM_WORLD_G,ELONGATION_G,ELLIPTICITY_G,CLASS_STAR_G,FLUX_RADIUS_G,FILE_NAME_G
60,-12.1922,0.0048,-12.7061,0.0071,-12.7061,0.0071,3.82,4188.501,141.7491,104,110,148.2699678,+69.1209914,1922.293,246.616,3.27,0.0001698042,1.101,0.092,0.98,2.019,dataset\i25.cat,68,-10.3073,0.0162,-10.8492,0.0216,-10.8492,0.0216,3.50,2145.145,98.81699,52,57,148.2685500,+69.1210590,1955.794,328.650,4.10,0.000212913,1.044,0.042,0.96,2.132,dataset\r25.cat,77,-9.4890,0.0276,-10.5374,0.0384,-10.5374,0.0384,5.65,1466.365,82.17551,47,51,148.2632400,+69.1233690,1911.368,397.120,5.22,0.0002709758,1.048,0.046,0.76,3.187,dataset\g25.cat
891,-10.4216,0.0198,-11.8567,0.0208,-11.8567,0.0208,3.78,4215.725,141.7491,116,125,148.3885330,+69.2662758,1080.234,3035.613,10.16,0.0005277138,1.670,0.401,0.01,3.950,dataset\i25.cat,756,-9.9192,0.0224,-11.4218,0.0214,-11.4218,0.0214,3.90,2151.171,98.81699,108,116,148.3873774,+69.2662959,1113.150,3116.530,9.54,0.00049567,1.648,0.393,0.01,3.922,dataset\r25.cat,867,-9.4878,0.0276,-9.9719,0.0597,-9.9719,0.0597,3.50,1472.946,82.17551,100,106,148.3840369,+69.2684006,1055.951,3180.676,11.07,0.0005748981,1.531,0.347,0.01,2.183,dataset\g25.cat
729,-10.5915,0.0172,-11.2087,0.0241,-11.2087,0.0241,3.92,4216.789,141.7491,48,56,148.3613063,+69.2397369,1270.844,2525.430,4.03,0.0002092825,1.118,0.106,0.91,2.259,dataset\i25.cat,594,-9.9431,0.0219,-10.8395,0.0287,-10.8395,0.0287,4.20,2140.004,98.81699,59,67,148.3600098,+69.2397557,1304.208,2606.903,5.28,0.000274259,1.089,0.082,0.76,2.752,dataset\r25.cat,669,-9.4753,0.0280,-10.4673,0.0366,-10.4673,0.0366,4.70,1463.323,82.17551,48,59,148.3562151,+69.2419121,1249.024,2672.172,5.60,0.0002908125,1.025,0.025,0.89,3.000,dataset\g25.cat
686,-10.0336,0.0278,-11.0725,0.0382,-11.0725,0.0382,5.05,4219.396,141.7491,53,56,148.3334128,+69.2319941,1462.665,2379.232,5.63,0.0002922421,1.090,0.082,0.01,3.063,dataset\i25.cat,550,-9.5839,0.0298,-10.6918,0.0359,-10.6918,0.0359,4.39,2141.212,98.81699,60,65,148.3321164,+69.2320641,1496.037,2460.868,6.51,0.0003380326,1.128,0.113,0.06,3.169,dataset\r25.cat,634,-9.4594,0.0282,-10.7159,0.0333,-10.7159,0.0333,4.81,1461.851,82.17551,65,71,148.3283145,+69.2342737,1441.680,2526.862,7.07,0.0003670368,1.174,0.148,0.67,3.450,dataset\g25.cat
431,-10.4995,0.0185,-11.5790,0.0199,-11.5790,0.0199,3.50,4233.293,141.7491,79,87,148.4457297,+69.1885079,704.554,1533.682,6.66,0.0003457412,1.265,0.209,0.01,3.054,dataset\i25.cat,354,-9.7393,0.0260,-10.9082,0.0260,-10.9082,0.0260,3.50,2175.596,98.81699,76,82,148.4442984,+69.1885286,738.102,1615.043,7.44,0.0003862162,1.305,0.234,0.03,3.241,dataset\r25.cat,400,-9.4561,0.0284,-10.7863,0.0261,-10.7863,0.0261,3.54,1488.825,82.17551,80,90,148.4397650,+69.1905748,687.670,1677.305,7.98,0.0004142644,1.289,0.224,0.13,3.536,dataset\g25.cat
635,-10.9473,0.0127,-11.5243,0.0206,-11.5243,0.0206,4.38,4219.633,141.7491,58,75,148.4814905,+69.2267984,453.387,2268.567,3.32,0.0001724259,1.067,0.063,0.97,2.116,dataset\i25.cat,501,-10.2007,0.0177,-10.9860,0.0265,-11.0542,0.0301,4.57,2179.453,98.81699,61,78,148.4800506,+69.2268202,486.883,2349.974,4.60,0.0002390457,1.122,0.109,0.97,2.566,dataset\r25.cat,587,-9.4554,0.0284,-10.4381,0.0419,-10.2934,0.0456,5.43,1489.038,82.17551,46,52,148.4762668,+69.2288151,432.884,2411.428,5.63,0.0002923267,1.085,0.078,0.86,2.961,dataset\g25.cat
98,-9.9498,0.0299,-10.8785,0.0438,-10.8785,0.0438,5.34,4259.921,141.7491,41,47,148.4926199,+69.1288193,392.757,381.871,5.22,0.0002710585,1.246,0.197,0.17,2.865,dataset\i25.cat,90,-9.5292,0.0313,-11.1427,0.0337,-11.1427,0.0337,5.03,2183.043,98.81699,91,99,148.4929666,+69.1282235,415.541,450.434,8.92,0.0004635132,1.330,0.248,0.00,4.271,dataset\r25.cat,102,-9.4510,0.0285,-11.1375,0.0283,-11.1375,0.0283,4.78,1500.032,82.17551,104,112,148.4876912,+69.1301615,370.482,511.506,9.37,0.0004865979,1.330,0.248,0.05,4.403,dataset\g25.cat
505,-11.0038,0.0120,-12.3886,0.0139,-12.3886,0.0139,4.07,4232.429,141.7491,142,152,148.3250871,+69.2034448,1525.657,1829.710,6.75,0.0003508088,1.174,0.148,0.02,3.817,dataset\i25.cat,408,-10.2793,0.0166,-11.8293,0.0179,-11.8293,0.0179,4.36,2148.98,98.81699,133,148,148.3237970,+69.2035146,1558.820,1911.747,7.95,0.0004127867,1.181,0.154,0.02,4.238,dataset\r25.cat,461,-9.4474,0.0286,-11.2163,0.0276,-11.2163,0.0276,5.08,1468.749,82.17551,98,117,148.3195449,+69.2057227,1507.113,1977.961,8.77,0.0004556482,1.171,0.146,0.48,4.680,dataset\g25.cat
1015,-10.3561,0.0209,-11.3005,0.0240,-11.3005,0.0240,3.50,4215.005,141.7491,66,74,148.5102836,+69.2863572,247.094,3414.045,5.49,0.0002853842,1.141,0.123,0.04,2.864,dataset\i25.cat,868,-9.8258,0.0242,-10.9963,0.0314,-10.9963,0.0314,4.58,2179.4,98.81699,74,83,148.5089769,+69.2863803,280.429,3495.146,6.70,0.0003481201,1.132,0.117,0.10,3.333,dataset\r25.cat,990,-9.4280,0.0292,-10.5955,0.0388,-10.5955,0.0388,5.19,1488.148,82.17551,63,67,148.5056608,+69.2882713,221.380,3555.144,6.48,0.000336564,1.144,0.126,0.85,3.342,dataset\g25.cat
1018,-9.6318,0.0397,-11.0675,0.0403,-11.0056,0.0548,4.63,4214.672,141.7491,60,65,148.5102680,+69.2870324,246.993,3425.742,10.80,0.0005607497,1.849,0.459,0.00,3.994,dataset\i25.cat,868,-9.8258,0.0242,-10.9963,0.0314,-10.9963,0.0314,4.58,2179.4,98.81699,74,83,148.5089769,+69.2863803,280.429,3495.146,6.70,0.0003481201,1.132,0.117,0.10,3.333,dataset\r25.cat,990,-9.4280,0.0292,-10.5955,0.0388,-10.5955,0.0388,5.19,1488.148,82.17551,63,67,148.5056608,+69.2882713,221.380,3555.144,6.48,0.000336564,1.144,0.126,0.85,3.342,dataset\g25.cat
108,-10.4918,0.0187,-11.8936,0.0226,-11.8936,0.0226,4.60,4211.02,141.7491,106,116,148.3020159,+69.1304243,1700.547,425.645,7.22,0.0003750442,1.085,0.079,0.01,3.829,dataset\i25.cat,104,-9.9062,0.0226,-11.5596,0.0255,-11.5596,0.0255,5.36,2153.672,98.81699,104,114,148.3007418,+69.1304934,1734.559,507.798,8.16,0.0004237895,1.187,0.157,0.01,4.376,dataset\r25.cat,121,-9.3983,0.0299,-11.0798,0.0321,-11.0798,0.0321,5.37,1473.332,82.17551,91,103,148.2954415,+69.1326983,1689.282,574.820,8.44,0.0004384411,1.136,0.120,0.08,4.461,dataset\g25.cat
805,-10.3545,0.0210,-11.4161,0.0283,-11.4161,0.0283,4.64,4212.928,141.7491,71,74,148.4172215,+69.2527160,886.602,2771.588,5.87,0.0003050281,1.423,0.297,0.11,3.155,dataset\i25.cat,668,-9.8342,0.0240,-11.1205,0.0302,-11.1205,0.0302,5.00,2156.87,98.81699,75,84,148.4159222,+69.2527364,919.892,2853.246,7.06,0.0003665955,1.412,0.292,0.08,3.633,dataset\r25.cat,756,-9.3981,0.0299,-10.6766,0.0369,-10.6766,0.0369,5.17,1470.936,82.17551,64,70,148.4124325,+69.2548392,863.623,2916.282,6.81,0.0003539509,1.153,0.133,0.74,3.536,dataset\g25.cat
1020,-10.2327,0.0233,-12.0226,0.0244,-12.0226,0.0244,4.83,4211.934,141.7491,131,161,148.4870537,+69.2874831,404.919,3437.108,9.90,0.0005141021,1.398,0.285,0.00,5.153,dataset\i25.cat,872,-9.7993,0.0248,-11.6371,0.0256,-11.6371,0.0256,4.98,2174.164,98.81699,132,150,148.4857467,+69.2875054,438.206,3518.287,9.78,0.000508054,1.275,0.215,0.00,5.157,dataset\r25.cat,999,-9.3909,0.0301,-11.4218,0.0272,-11.4218,0.0272,5.07,1485.914,82.17551,136,152,148.4825747,+69.2894500,378.966,3579.668,11.30,0.0005870564,1.272,0.214,0.01,5.481,dataset\g25.cat
165,-9.9781,0.0292,-11.1853,0.0341,-11.1853,0.0341,4.46,4228.412,141.7491,63,69,148.3774467,+69.1437562,1180.059,675.868,6.71,0.0003483699,1.271,0.213,0.01,3.374,dataset\i25.cat,165,-9.4226,0.0342,-10.8533,0.0390,-10.8533,0.0390,5.04,2160.811,98.81699,68,76,148.3761700,+69.1438274,1214.090,757.470,8.35,0.0004336896,1.310,0.237,0.02,3.780,dataset\r25.cat,175,-9.3903,0.0301,-10.9244,0.0350,-10.9244,0.0350,5.84,1482.423,82.17551,67,78,148.3710302,+69.1459262,1167.387,822.425,7.50,0.0003897817,1.305,0.234,0.20,4.243,dataset\g25.cat
310,-10.5307,0.0181,-11.3999,0.0231,-11.3999,0.0231,3.88,4225.317,141.7491,68,72,148.4074218,+69.1676532,969.711,1134.591,5.37,0.0002787706,1.443,0.307,0.08,2.728,dataset\i25.cat,258,-9.8092,0.0246,-10.8289,0.0270,-10.8289,0.0270,3.67,2162.562,98.81699,64,71,148.4061413,+69.1676733,1003.272,1215.985,6.12,0.0003180032,1.328,0.247,0.19,3.018,dataset\r25.cat,292,-9.3814,0.0303,-10.4188,0.0357,-10.4188,0.0357,4.39,1483.402,82.17551,54,56,148.4013038,+69.1697720,954.775,1279.770,5.97,0.0003099121,1.335,0.251,0.78,3.064,dataset\g25.cat
994,-10.3939,0.0203,-11.1425,0.0294,-11.1425,0.0294,4.46,4213.35,141.7491,49,54,148.4992072,+69.2827928,323.469,3345.685,4.11,0.0002135815,1.026,0.026,0.67,2.486,dataset\i25.cat,856,-9.8936,0.0228,-10.8215,0.0316,-10.8215,0.0316,4.65,2174.532,98.81699,59,63,148.4977545,+69.2828151,356.628,3426.881,5.32,0.0002761718,1.169,0.145,0.51,2.839,dataset\r25.cat,972,-9.3392,0.0314,-10.3922,0.0419,-10.3922,0.0419,5.16,1484.268,82.17551,50,54,148.4945829,+69.2847071,297.830,3487.555,6.07,0.0003154009,1.163,0.140,0.87,3.061,dataset\g25.cat
1260,-9.9045,0.0311,-11.1478,0.0416,-11.1478,0.0416,5.86,4207.532,141.7491,49,57,148.4332999,+69.2985832,769.426,3654.005,6.08,0.0003158991,1.243,0.196,0.04,3.588,dataset\i25.cat,997,-9.4341,0.0340,-10.7674,0.0420,-10.7674,0.0420,5.84,2163.475,98.81699,51,57,148.4319891,+69.2986561,802.528,3735.379,6.13,0.0003184433,1.012,0.012,0.11,3.740,dataset\r25.cat,1075,-9.3364,0.0314,-10.7753,0.0367,-10.7753,0.0367,5.68,1479.37,82.17551,66,68,148.4289608,+69.3007076,742.115,3798.303,6.73,0.0003494065,1.111,0.100,0.64,4.142,dataset\g25.cat
841,-9.8912,0.0314,-10.8126,0.0481,-10.8126,0.0481,5.56,4235.79,141.7491,40,43,148.3368450,+69.2582385,1433.129,2882.737,6.92,0.0003592191,1.775,0.437,0.86,2.891,dataset\i25.cat,707,-9.0959,0.0457,-10.4068,0.0550,-10.4068,0.0550,6.75,2152.086,98.81699,34,35,148.3355444,+69.2582567,1466.381,2964.759,6.22,0.0003230714,1.220,0.180,0.62,3.907,dataset\r25.cat,803,-9.3283,0.0317,-9.8769,0.0439,-9.8769,0.0439,5.42,1481.24,82.17551,11,21,148.3327807,+69.2604181,1405.405,3029.290,6.58,0.0003416779,2.199,0.545,0.65,1.933,dataset\g25.cat
991,-10.0077,0.0284,-11.2860,0.0355,-11.2860,0.0355,5.54,4219.234,141.7491,57,70,148.2847460,+69.2810901,1790.967,3327.877,6.07,0.0003152746,1.500,0.333,0.98,3.790,dataset\i25.cat,851,-9.5178,0.0314,-10.9006,0.0383,-10.9006,0.0383,5.73,2142.78,98.81699,57,65,148.2824110,+69.2811544,1824.110,3409.699,6.79,0.0003528351,1.264,0.209,0.04,3.881,dataset\r25.cat,966,-9.3120,0.0320,-10.7282,0.0363,-10.7282,0.0363,5.12,1463.61,82.17551,69,73,148.2792076,+69.2834207,1765.724,3477.065,7.94,0.0004125345,1.456,0.313,0.26,3.835,dataset\g25.cat
47,-10.4939,0.0186,-10.8878,0.0271,-10.8878,0.0271,3.91,4186.512,141.7491,36,38,148.2772830,+69.1158286,1873.480,147.090,3.31,0.0001720792,1.132,0.117,0.97,1.863,dataset\i25.cat,49,-9.8479,0.0237,-10.5682,0.0373,-10.5682,0.0373,5.10,2142.885,98.81699,42,45,148.2758664,+69.1158964,1907.232,229.087,4.45,0.0002312986,1.130,0.115,0.96,2.436,dataset\r25.cat,65,-9.3112,0.0322,-10.0767,0.0444,-10.0767,0.0444,4.71,1464.279,82.17551,38,41,148.2704099,+69.1182055,1863.158,297.423,4.96,0.0002575236,1.247,0.198,0.66,2.528,dataset\g25.cat
1208,-10.1751,0.0246,-11.9160,0.0229,-11.9160,0.0229,4.13,4197.404,141.7491,123,136,148.2736308,+69.3229093,1850.224,4134.003,17.08,0.0008872614,3.150,0.683,0.00,5.250,dataset\i25.cat,1035,-9.6081,0.0292,-11.4879,0.0258,-11.4879,0.0258,4.28,2137.559,98.81699,130,143,148.2723140,+69.3229776,1882.864,4215.940,18.30,0.0009506022,3.032,0.670,0.00,5.535,dataset\r25.cat,1231,-9.2820,0.0330,-11.3537,0.0296,-11.3537,0.0296,5.68,1456.305,82.17551,110,146,148.2695604,+69.3254540,1821.254,4286.168,11.97,0.0006217538,1.757,0.431,0.01,5.988,dataset\g25.cat
793,-9.6951,0.0376,-9.9685,0.0503,-9.9685,0.0503,3.81,4209.212,141.7491,22,22,148.4508777,+69.2496600,657.656,2711.010,3.57,0.0001854181,1.085,0.078,0.91,1.719,dataset\i25.cat,656,-9.1046,0.0454,-9.6585,0.0657,-9.6585,0.0657,4.81,2164.469,98.81699,24,25,148.4495791,+69.2496813,690.794,2792.346,4.28,0.0002225766,1.190,0.159,0.69,2.152,dataset\r25.cat,740,-9.2718,0.0332,-10.0627,0.0465,-10.0627,0.0465,4.76,1475.427,82.17551,39,42,148.4459477,+69.2516782,635.138,2854.531,5.18,0.0002692753,1.223,0.182,0.58,2.570,dataset\g25.cat
235,-11.6800,0.0070,-12.1525,0.0100,-12.1525,0.0100,3.50,4231.453,141.7491,75,83,148.3975448,+69.1553601,1040.123,899.014,3.31,0.0001720349,1.153,0.133,0.98,1.979,dataset\i25.cat,206,-10.1976,0.0177,-10.9154,0.0273,-10.9154,0.0273,4.74,2165.976,98.81699,53,57,148.3961196,+69.1554313,1073.653,980.721,4.05,0.000210219,1.044,0.042,0.97,2.425,dataset\r25.cat,226,-9.2700,0.0333,-10.3112,0.0460,-10.3112,0.0460,5.71,1486.134,82.17551,41,45,148.3912772,+69.1575304,1026.015,1044.905,5.27,0.0002739745,1.096,0.088,0.67,3.151,dataset\g25.cat
213,-10.5422,0.0179,-13.0233,0.0108,-13.0233,0.0108,3.50,4224.579,141.7491,307,325,148.3235002,+69.1565345,1547.388,927.430,27.16,0.00141056,4.913,0.796,0.00,8.336,dataset\i25.cat,193,-9.7754,0.0253,-12.5404,0.0167,-12.4018,0.0193,4.90,2157.788,98.81699,282,305,148.3220745,+69.1566037,1580.977,1010.033,27.47,0.001426723,4.888,0.795,0.00,9.363,dataset\r25.cat,209,-9.2480,0.0340,-12.2316,0.0192,-12.2316,0.0192,4.92,1474.807,82.17551,279,305,148.3172220,+69.1588096,1533.180,1077.056,28.48,0.001479194,4.996,0.800,0.00,9.909,dataset\g25.cat
386,-11.8968,0.0060,-12.3517,0.0082,-12.3517,0.0082,3.50,4229.848,141.7491,75,81,148.4101442,+69.1801287,949.432,1374.797,3.27,0.0001700676,1.048,0.046,0.98,1.932,dataset\i25.cat,320,-10.1858,0.0179,-10.8416,0.0255,-10.8416,0.0255,4.10,2166.716,98.81699,53,57,148.4087148,+69.1801484,983.009,1456.287,4.28,0.0002225046,1.043,0.041,0.96,2.335,dataset\r25.cat,364,-9.2435,0.0341,-9.9833,0.0467,-9.9833,0.0467,4.50,1483.811,82.17551,37,41,148.4041738,+69.1822480,932.983,1520.238,4.73,0.0002457858,1.036,0.035,0.63,2.488,dataset\g25.cat
322,-9.8537,0.0326,-11.6670,0.0346,-11.6670,0.0346,5.74,4219.84,141.7491,93,101,148.2693232,+69.1699186,1914.369,1188.354,9.05,0.0004699008,1.016,0.016,0.00,4.915,dataset\i25.cat,272,-9.4358,0.0338,-11.0779,0.0263,-11.0779,0.0263,3.50,2148.238,98.81699,97,105,148.2680403,+69.1699868,1948.313,1270.308,10.05,0.0005221784,1.106,0.096,0.00,4.146,dataset\r25.cat,310,-9.2260,0.0346,-11.0370,0.0317,-11.0370,0.0317,4.82,1464.195,82.17551,100,110,148.2633292,+69.1722994,1899.716,1338.769,9.73,0.000505528,1.080,0.074,0.01,4.554,dataset\g25.cat
691,-10.8505,0.0138,-11.2488,0.0186,-11.2488,0.0186,3.50,4209.208,141.7491,43,44,148.4520395,+69.2330424,653.172,2390.950,3.27,0.0001700859,1.044,0.042,0.96,1.853,dataset\i25.cat,551,-10.0757,0.0196,-10.8031,0.0263,-10.8031,0.0263,3.80,2162.992,98.81699,53,60,148.4505982,+69.2330633,686.510,2472.160,10.94,0.0005681317,1.252,0.201,0.97,2.459,dataset\r25.cat,637,-9.2244,0.0347,-9.9596,0.0453,-9.9596,0.0453,4.30,1471.478,82.17551,36,40,148.4468127,+69.2351116,632.187,2534.606,4.91,0.0002552959,1.046,0.044,0.66,2.479,dataset\g25.cat
681,-10.1637,0.0248,-11.5733,0.0296,-11.5733,0.0296,4.57,4212.389,141.7491,95,104,148.4564685,+69.2317062,622.798,2364.726,9.25,0.0004803464,1.598,0.374,0.00,3.813,dataset\i25.cat,545,-9.6518,0.0280,-11.2139,0.0300,-11.2139,0.0300,4.75,2165.359,98.81699,92,104,148.4551726,+69.2317796,656.490,2446.131,9.35,0.0004857354,1.476,0.322,0.01,4.153,dataset\r25.cat,627,-9.2155,0.0349,-10.9652,0.0344,-10.9652,0.0344,4.97,1473.365,82.17551,96,107,148.4512406,+69.2338272,602.368,2508.284,11.96,0.0006214029,1.503,0.335,0.00,4.468,dataset\g25.cat
757,-10.6815,0.0158,-11.3030,0.0257,-11.3030,0.0257,4.73,4237.658,141.7491,46,54,148.2802837,+69.2436723,1822.697,2607.908,3.47,0.0001804382,1.122,0.109,0.98,2.236,dataset\i25.cat,620,-9.8137,0.0245,-10.6308,0.0357,-10.6308,0.0357,4.97,2154.36,98.81699,44,48,148.2789845,+69.2437409,1855.608,2689.772,4.81,0.000250095,1.133,0.117,0.93,2.621,dataset\r25.cat,706,-9.2045,0.0353,-10.3121,0.0481,-10.3121,0.0481,5.92,1483.789,82.17551,41,46,148.2753246,+69.2460573,1800.018,2757.599,6.61,0.0003432628,1.674,0.403,0.73,3.386,dataset\g25.cat
932,-9.7789,0.0348,-10.3858,0.0535,-10.3858,0.0535,5.10,4228.702,141.7491,28,31,148.3288006,+69.2715043,1486.003,3140.275,3.86,0.000200653,1.104,0.094,0.84,2.218,dataset\i25.cat,793,-9.2653,0.0394,-10.0558,0.0595,-10.0558,0.0595,5.74,2152.158,98.81699,23,32,148.3274954,+69.2715742,1518.843,3222.170,4.84,0.0002516353,1.149,0.130,0.69,2.582,dataset\r25.cat,912,-9.2023,0.0352,-10.6042,0.0415,-10.6042,0.0415,6.69,1473.467,82.17551,42,45,148.3241478,+69.2737857,1461.532,3287.908,5.66,0.0002937496,1.137,0.120,0.70,4.297,dataset\g25.cat
292,-11.8315,0.0063,-13.2935,0.0069,-13.2935,0.0069,4.06,4232.428,141.7491,215,239,148.4360744,+69.1666605,773.642,1114.144,9.72,0.0005050886,1.937,0.484,0.03,4.137,dataset\i25.cat,250,-11.1840,0.0081,-12.8096,0.0080,-12.8096,0.0080,3.96,2172.28,98.81699,231,255,148.4347928,+69.1667334,807.418,1195.743,10.33,0.0005367898,1.886,0.470,0.03,4.478,dataset\r25.cat,281,-9.1890,0.0358,-10.4513,0.0442,-10.0741,0.0584,6.07,1491.727,82.17551,42,46,148.4302758,+69.1678450,757.152,1241.795,5.59,0.0002905132,1.157,0.135,0.74,3.758,dataset\g25.cat
404,-10.0054,0.0285,-10.8864,0.0395,-10.8864,0.0395,4.76,4251.826,141.7491,42,50,148.4873790,+69.1830818,420.575,1426.760,4.92,0.0002555652,1.043,0.041,0.18,2.763,dataset\i25.cat,334,-9.3654,0.0361,-10.3424,0.0461,-10.3424,0.0461,4.88,2189.591,98.81699,41,45,148.4859478,+69.1831557,454.181,1508.076,5.28,0.0002743431,1.098,0.089,0.46,2.975,dataset\r25.cat,376,-9.1871,0.0357,-10.2843,0.0456,-10.2843,0.0456,5.18,1500.845,82.17551,46,50,148.4814203,+69.1850442,404.096,1569.328,5.84,0.0003033247,1.012,0.012,0.69,3.151,dataset\g25.cat
916,-10.3693,0.0207,-11.8116,0.0230,-11.8116,0.0230,4.22,4226.135,141.7491,108,117,148.3014513,+69.2686412,1672.818,3086.967,7.76,0.0004028522,1.126,0.112,0.01,3.948,dataset\i25.cat,779,-9.7213,0.0264,-11.2416,0.0272,-11.2416,0.0272,4.41,2144.531,98.81699,93,103,148.3001467,+69.2687103,1705.736,3168.693,8.14,0.0004226399,1.047,0.045,0.01,4.039,dataset\r25.cat,889,-9.1794,0.0359,-10.8217,0.0358,-10.8217,0.0358,5.06,1464.427,82.17551,78,84,148.2967952,+69.2709232,1648.534,3235.687,9.11,0.000473403,1.223,0.183,0.04,4.382,dataset\g25.cat
866,-9.8572,0.0325,-10.2548,0.0461,-10.2548,0.0461,4.14,4207.969,141.7491,25,28,148.4413283,+69.2615753,721.457,2940.784,3.52,0.00018269,1.016,0.016,0.95,1.859,dataset\i25.cat,727,-9.4672,0.0330,-10.1699,0.0464,-10.1699,0.0464,4.62,2160.873,98.81699,33,39,148.4398804,+69.2615959,754.792,3022.160,4.67,0.0002424947,1.107,0.096,0.83,2.415,dataset\r25.cat,828,-9.1785,0.0361,-10.0167,0.0409,-10.0167,0.0409,4.02,1475.325,82.17551,38,41,148.4363978,+69.2636457,697.935,3084.554,5.31,0.0002757334,1.161,0.139,0.77,2.656,dataset\g25.cat
916,-10.3693,0.0207,-11.8116,0.0230,-11.8116,0.0230,4.22,4226.135,141.7491,108,117,148.3014513,+69.2686412,1672.818,3086.967,7.76,0.0004028522,1.126,0.112,0.01,3.948,dataset\i25.cat,779,-9.7213,0.0264,-11.2416,0.0272,-11.2416,0.0272,4.41,2144.531,98.81699,93,103,148.3001467,+69.2687103,1705.736,3168.693,8.14,0.0004226399,1.047,0.045,0.01,4.039,dataset\r25.cat,894,-9.1666,0.0364,-10.3105,0.0480,-10.1825,0.0560,5.50,1464.26,82.17551,48,51,148.2954729,+69.2709697,1657.172,3236.065,6.27,0.0003254569,1.291,0.225,0.52,3.282,dataset\g25.cat
408,-9.7372,0.0360,-10.5498,0.0539,-10.5498,0.0539,5.27,4233.665,141.7491,34,38,148.2985205,+69.1838066,1711.993,1453.896,5.03,0.0002614689,1.130,0.115,0.23,2.597,dataset\i25.cat,339,-9.2821,0.0388,-10.3606,0.0472,-10.3606,0.0472,4.70,2154.221,98.81699,43,50,148.2972347,+69.1838757,1745.460,1535.818,6.95,0.0003609829,1.325,0.245,0.08,3.121,dataset\r25.cat,384,-9.1575,0.0367,-10.2594,0.0425,-10.2594,0.0425,4.40,1469.755,82.17551,50,57,148.2926773,+69.1861876,1695.367,1603.006,7.01,0.0003640171,1.199,0.166,0.37,3.164,dataset\g25.cat
872,-10.7714,0.0147,-12.5926,0.0123,-12.5926,0.0123,3.50,4209.614,141.7491,207,223,148.4633945,+69.2648671,569.652,3004.374,12.58,0.0006534153,2.160,0.537,0.01,4.951,dataset\i25.cat,735,-10.0671,0.0197,-12.0984,0.0162,-12.0984,0.0162,4.10,2164.889,98.81699,199,213,148.4620912,+69.2649407,602.987,3085.423,14.44,0.0007498282,2.058,0.514,0.01,5.573,dataset\r25.cat,839,-9.1423,0.0373,-11.3109,0.0270,-11.3109,0.0270,4.37,1476.368,82.17551,139,155,148.4586146,+69.2668855,545.972,3147.029,17.72,0.0009205188,2.142,0.533,0.00,5.685,dataset\g25.cat
12,-10.5732,0.0174,-11.7309,0.0222,-11.7309,0.0222,4.18,4210.187,141.7491,92,103,148.3476731,+69.1106089,1390.396,40.369,6.08,0.0003159152,1.052,0.049,0.04,3.329,dataset\i25.cat,27,-9.8247,0.0242,-11.2220,0.0292,-11.2220,0.0292,4.85,2154.52,98.81699,88,110,148.3464035,+69.1106793,1424.811,122.186,7.58,0.0003936166,1.238,0.192,0.15,3.819,dataset\r25.cat,44,-9.1305,0.0375,-10.5479,0.0433,-10.5479,0.0433,5.56,1472.652,82.17551,51,63,148.3408121,+69.1128294,1380.977,188.289,7.16,0.0003717651,1.095,0.087,0.71,4.053,dataset\g25.cat
226,-10.3811,0.0205,-11.9555,0.0231,-11.9555,0.0231,4.82,4229.095,141.7491,110,121,148.3438638,+69.1541734,1408.316,879.516,9.48,0.0004925859,1.759,0.432,0.01,4.481,dataset\i25.cat,200,-9.7666,0.0255,-11.3765,0.0283,-11.3765,0.0283,5.20,2163.489,98.81699,98,105,148.3424403,+69.1541912,1442.080,961.368,9.43,0.0004900761,1.709,0.415,0.01,4.442,dataset\r25.cat,217,-9.1276,0.0377,-10.8058,0.0394,-10.8058,0.0394,5.87,1481.659,82.17551,65,75,148.3374432,+69.1563957,1394.630,1027.031,9.89,0.0005136611,1.724,0.420,0.24,4.855,dataset\g25.cat
